latitude_dd,longitude_dd,state,county,waterbody,peak_date,peak_stage,height_above_gnd
30.0378,-95.38131,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,86.69,5.91
30.21893,-93.91183,TX,Orange County,Gum Slough to Cow Bayou and Sabine River,9/1/2017 5:00:00 PM,27.7,4.05
30.044,-95.35023,TX,Harris County,Cypress Ck,9/2/2017 5:00:00 PM,82.33,5.55
30.03638,-95.33359,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,80.95,3.84
30.02302,-95.34653,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,81.79,5.04
30.00598,-95.3949,TX,Harris County,Turkey Creek,9/2/2017 5:00:00 PM,95.26,0
29.76794,-95.18846,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,17.14,4.75
29.77212,-95.19306,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,18.52,5.7
30.16316,-93.87126,TX,Orange County,Cow Bayou to Sabine River,9/1/2017 5:00:00 PM,20.3,2.85
29.7783,-95.18569,TX,Harris County,Goodyear Creek,9/2/2017 5:00:00 PM,17.12,0
29.7809,-95.20976,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,24.94,3.2
29.80306,-95.19835,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,32.37,1.67
29.81549,-95.21334,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,36.01,1.2
29.80631,-95.23345,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,37.18,3.98
29.82481,-95.22776,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,39.21,7.46
29.2967,-95.35663,TX,Brazoria County,Gulf of Mexico,8/30/2017 5:00:00 PM,29.1,11.85
29.84938,-95.22619,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,44.36,3.79
29.84586,-95.26114,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,43.46,3.54
29.837,-95.27055,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,42.27,0
29.84952,-95.29551,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,47.8,2.76
29.86889,-95.26641,TX,Harris County,Halls Bayou,9/14/2017 5:00:00 PM,51.95,0.92
29.89188,-95.23865,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,51.36,0.7
29.92425,-95.25813,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,56.88,0
29.96651,-95.3078,TX,Harris County,Reinhardt Bayou,9/2/2017 5:00:00 PM,75.97,0
29.98359,-95.28955,TX,Harris County,Garners Bayou,9/2/2017 5:00:00 PM,78.22,0
29.96718,-95.20129,TX,Harris County,Lake Houston,9/2/2017 5:00:00 PM,67.07,0
29.95083,-95.25016,TX,Harris County,Garners Bayou,9/2/2017 5:00:00 PM,59.7,2.65
29.86966,-95.32154,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,55.69,0
29.87169,-95.34258,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,59.29,3.04
29.88509,-95.34238,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,62.67,0
29.8929,-95.37078,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,71.76,3.32
29.89558,-95.40485,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,78.73,3.28
29.90059,-95.42276,TX,Harris County,Halls Bayou,9/2/2017 5:00:00 PM,81.46,0.9
29.94431,-95.47257,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,100.74,0
29.97165,-95.49549,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,109.18,0
29.96622,-95.42471,TX,Harris County,North Fork of Greens Bayou,9/2/2017 5:00:00 PM,92.71,0
29.94559,-95.43616,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,92.38,0
29.92993,-95.34662,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,66.55,0
29.9153,-95.32244,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,65.91,2.33
29.78915,-95.21289,TX,Harris County,Greens Bayou,9/2/2017 5:00:00 PM,28.1,3.62
29.792514,-94.423041,TX,Chambers County,Spindletop Bayou,9/2/2017 5:00:00 PM,23.61,0
30.06479,-93.74792,TX,Orange County,Adams Bayou to Sabine River,9/1/2017 5:00:00 PM,5.7,3.19
29.753706,-94.37659,TX,Chambers County,Spindletop Bayou,9/2/2017 5:00:00 PM,16.16,5.8
29.732081,-94.531239,TX,Chambers County,Oyster Bayou,9/2/2017 5:00:00 PM,18.98,2.9
29.676044,-94.431266,TX,Chambers County,East Bay Bayou,9/2/2017 5:00:00 PM,22.81,5.9
29.662789,-94.53278,TX,Chambers County,Oyster Bayou,9/2/2017 5:00:00 PM,5.02,0.8
29.594376,-94.390431,TX,Galveston County,Mud Bayou,9/2/2017 4:59:00 PM,4.4,0
29.52453,-94.487012,TX,Galveston County,Shipping lane entering Rollover Bay,9/2/2017 5:00:00 PM,3.24,0
30.2369,-93.83148,TX,Orange County,Adams Bayou to Sabine River,9/1/2017 5:00:00 PM,27.6,1.2
29.908816,-94.495095,TX,Liberty County,Ditch,9/2/2017 5:00:00 PM,38.48,5.8
29.8595,-94.507016,TX,Chambers County,Ogden Ditch,9/2/2017 5:00:00 PM,34.12,3.5
29.845814,-94.449485,TX,Chambers County,Rush Ditch,9/2/2017 5:00:00 PM,31.11,4.35
30.21523,-93.82567,TX,Orange County,Adams Bayou to Sabine River,9/1/2017 5:00:00 PM,24,1.8
28.80742,-95.95085,TX,Matagorda County,Big Boggy Creek,8/30/2017 5:00:00 PM,26.35,0
29.554926,-94.390915,TX,Galveston County,Gulf of Mexico,9/2/2017 5:00:00 PM,4.69,0
29.833418,-94.426378,TX,Chambers County,Spindletop Bayou,9/2/2017 5:00:00 PM,32.39,7.4
30.09025,-93.73718,TX,Orange County,Sabine River,9/1/2017 5:00:00 PM,7.5,2.25
29.827653,-94.48241,TX,Chambers County,Ogden Ditch,9/2/2017 5:00:00 PM,29.46,0
29.819856,-94.376232,TX,Chambers County,None,9/2/2017 5:00:00 PM,24.09,0.32
30.09273,-93.74448,TX,Orange County,Sabine River,9/1/2017 5:00:00 PM,9.5,2.8
30.052868,-94.29529,TX,Jefferson County,Drainage Ditch,9/2/2017 5:00:00 PM,28.17,0
30.35553,-95.11847,TX,Liberty County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,140.08,5.35
29.956003,-94.400619,TX,Jefferson County,Vogel Gully,9/2/2017 5:00:00 PM,30.43,0
28.62783,-95.97057,TX,Matagorda County,Colorado River,9/1/2017 5:00:00 PM,5,1.23
29.835111,-94.194289,TX,Jefferson County,Unknown,9/2/2017 5:00:00 PM,9.81,3.05
29.6867,-94.9342,TX,Harris County,CEDAR BAYOU,8/30/2017 5:00:00 PM,5.1,0
29.6782,-94.92528,TX,Chambers County,CEDAR BAYOU,8/30/2017 5:00:00 PM,3.84,0
29.65764,-94.917,TX,Chambers County,TRINITY BAY,8/30/2017 5:00:00 PM,4.58,
29.6659,-94.88268,TX,Chambers County,TRINITY BAY,8/30/2017 5:00:00 PM,6.52,0
29.68946,-94.86576,TX,Chambers County,TRINITY BAY,8/30/2017 5:00:00 PM,7.94,0
29.714,-94.85884,TX,Chambers County,CEDAR GULLY,8/30/2017 5:00:00 PM,6.59,0
29.862455,-94.31335,TX,Jefferson County,None,9/2/2017 5:00:00 PM,16.25,0.43
30.15513,-93.75289,TX,Orange County,Sabine River,9/1/2017 5:00:00 PM,11.5,3
29.75479,-94.85417,TX,Chambers County,DUTTON LAKE CANAL,8/30/2017 5:00:00 PM,30.37,0
29.855939,-94.101397,TX,Jefferson County,unknown,9/2/2017 5:00:00 PM,6.71,0
30.51554,-95.26082,TX,San Jacinto County,WINTERS BAYOU,8/30/2017 5:00:00 PM,214.34,0
30.25809,-93.72285,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,19.1,7
29.826194,-94.257481,TX,Jefferson County,Mayhaw Bayou,9/2/2017 5:00:00 PM,10.2,5
30.11009,-93.77679,TX,Orange County,Adams Bayou to Sabine River,9/1/2017 5:00:00 PM,12.1,1.8
29.92954,-94.16296,TX,Jefferson County,Neches,9/2/2017 5:00:00 PM,10.82,0
30.05554,-94.142,TX,Jefferson County,Neches,9/2/2017 5:00:00 PM,14.98,2.8
30.08911,-94.16404,TX,Jefferson County,Neches,9/2/2017 5:00:00 PM,22.15,0
29.73402,-94.95239,TX,Harris County,Cedar Bayou,9/2/2017 5:00:00 PM,21.03,1.5
29.71713,-95.27348,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,30.22,0
29.70037,-95.28622,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,34.33,0.82
30.12665,-93.78905,TX,Orange County,Adams Bayou to Sabine River,9/1/2017 5:00:00 PM,13.3,4.35
28.59753,-95.97961,TX,Matagorda County,Gulf of Mexico,9/1/2017 5:00:00 PM,2.96,0
29.4958,-95.549,TX,Fort Bend County,Brazos River,9/1/2017 5:00:00 PM,59.67,4.35
29.469,-95.7726,TX,Fort Bend County,Brazos River,9/1/2017 5:00:00 PM,73.73,4.03
29.4532,-95.7274,TX,Fort Bend County,Brazos River,9/1/2017 5:00:00 PM,66.15,1.12
29.506446,-95.523992,TX,Fort Bend County,Brazos River,9/1/2017 5:00:00 PM,60.26,0
29.58611,-95.68077,TX,Fort Bend County,Brazos River,9/1/2017 5:00:00 PM,76.48,1.62
29.69067,-96.46008,TX,Colorado County,Colorado River,9/1/2017 5:00:00 PM,183.93,4.32
29.56382,-96.50192,TX,Colorado County,Colorado River,9/1/2017 5:00:00 PM,194.42,0
29.54711,-96.54369,TX,Colorado County,Colorado River,9/1/2017 5:00:00 PM,214.94,0
29.54335,-96.45074,TX,Colorado County,Colorado River,9/1/2017 5:00:00 PM,171.1,0.37
29.514,-96.38697,TX,Colorado County,Colorado River,9/1/2017 5:00:00 PM,154.71,5.33
29.3868,-96.29864,TX,Wharton County,Colorado River,9/1/2017 5:00:00 PM,132.18,5.13
29.45588,-96.38212,TX,Colorado County,Colorado River,9/1/2017 5:00:00 PM,144.71,3.3
29.4536,-96.39551,TX,Colorado County,Colorado River,9/1/2017 5:00:00 PM,145.56,0
29.3877,-96.32552,TX,Wharton County,Colorado River,9/1/2017 5:00:00 PM,134.9,4.9
29.37145,-96.26738,TX,Wharton County,Colorado River,9/1/2017 5:00:00 PM,128.64,6.62
29.35163,-96.20887,TX,Wharton County,Colorado River,9/1/2017 5:00:00 PM,121.36,6.7
29.34168,-96.23432,TX,Wharton County,Colorado River,9/1/2017 5:00:00 PM,124.84,5.3
29.55063,-96.19876,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,135.17,4.7
29.52519,-96.16411,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,123.41,2.9
29.56698,-96.04893,TX,Fort Bend County,San Bernard River,9/1/2017 5:00:00 PM,120.68,3.87
29.53578,-96.05763,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,116.61,0
29.52713,-96.06015,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,115.05,4.25
29.50858,-96.03574,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,109.33,4.65
29.49526,-96.02912,TX,Wharton County,San Bernard River,10/15/2017 5:59:23 PM,97.53,4.25
29.45532,-96.13736,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,110.49,0
29.42752,-96.14964,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,108.76,0
29.41419,-96.07886,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,90.5,1.72
29.44474,-96.04443,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,95.06,5.2
29.43836,-96.0154,TX,Fort Bend County,San Bernard River,9/1/2017 5:00:00 PM,93.13,4.1
29.43268,-96.00462,TX,Fort Bend County,San Bernard River,9/1/2017 5:00:00 PM,88.71,5.4
29.38689,-96.02269,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,84.71,0
29.34,-96.01031,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,89.03,6.52
29.40765,-95.97778,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,88.36,6.85
29.3852,-95.97939,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,85.53,5.9
29.38704,-95.97806,TX,Wharton County,San Bernard River,9/1/2017 5:00:00 PM,85.47,3.45
29.34779,-95.9457,TX,Fort Bend County,San Bernard River,9/1/2017 5:00:00 PM,80.19,5.2
29.36785,-95.93117,TX,Fort Bend County,San Bernard River,9/1/2017 5:00:00 PM,79.79,2.8
29.3483,-95.91992,TX,Fort Bend County,San Bernard River,9/1/2017 5:00:00 PM,79.09,5.3
29.726987,-95.298812,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,17.16,2.24
29.718148,-95.309486,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,24.29,3.47
29.721307,-95.565625,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,73.64,8.5
29.7222544,-95.565674,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,73.29,0
29.708199,-95.377103,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,35.65,0
29.707126,-95.377103,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,35.52,0
29.708144,-95.453807,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,53.14,0.4
29.711225,-95.358383,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,35.66,1.35
29.71428,-95.371604,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,34.64,1.24
29.702005,-95.693301,TX,Fort Bend County,Buffalo Bayou,9/1/2017 5:00:00 PM,93.59,1.76
29.703453,-95.694509,TX,Fort Bend County,Buffalo Bayou,9/1/2017 5:00:00 PM,93.77,1.66
29.699944,-95.415475,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,46.98,2.24
29.691815,-95.442931,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,51.27,2.18
29.689105,-95.437127,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,50.45,3.68
29.687922,-95.43653,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,50.25,2.78
29.682888,-95.450758,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,52.84,5.8
29.681111,-95.450257,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,52.78,4.57
29.652374,-95.493664,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,59.72,2.16
29.652696,-95.494799,TX,Harris County,Buffalo Bayou,9/1/2017 5:00:00 PM,59.67,1.84
30.028664,-95.235922,TX,Harris County,San Jacinto River,9/1/2017 5:00:00 PM,65.88,9.63
30.023662,-95.265898,TX,Harris County,San Jacinto River,9/1/2017 5:00:00 PM,71.23,6.17
30.185567,-95.377187,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,103.5,5.85
30.178452,-95.366393,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,103.09,8.11
30.193743,-95.394881,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,107.67,6.2
30.259478,-95.4951,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,133.33,4.51
30.213013,-95.413561,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,115.45,4.78
30.217054,-95.416503,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,116.51,4.9
30.242584,-95.417175,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,121.92,7
30.240695,-95.424883,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,122.05,8.62
30.384039,-95.477938,TX,Montgomery County,San Jacinto River,9/1/2017 5:00:00 PM,255.07,1.25
29.063781,-96.795654,TX,Jackson County,Lavaca River,9/1/2017 5:00:00 PM,77.79,3
29.091782,-96.827698,TX,Jackson County,Lavaca River,9/1/2017 5:00:00 PM,87.163,7.18
29.157459,-96.875907,TX,Lavaca County,Lavaca River,9/1/2017 5:00:00 PM,115.38,4.9
29.093381,-96.986557,TX,Victoria County,Lavaca River,9/1/2017 5:00:00 PM,144.28,2.66
29.174794,-96.985475,TX,Lavaca County,Lavaca River,9/1/2017 5:00:00 PM,158.04,0
29.17152,-97.112414,TX,De Witt County,Lavaca River,9/1/2017 5:00:00 PM,208.26,0
29.680021,-97.182289,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,327.8,0
29.632074,-97.341058,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,304.16,0
29.50855,-97.30788,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,256.98,0
29.55098,-97.30753,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,268.3,2.36
29.593729,-97.299389,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,282.07,0
29.638696,-97.231939,TX,Gonzales County,Guadalupe River,9/1/2017 4:59:00 PM,292.12,1.85
29.680191,-97.438932,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,358.86,0
29.695767,-97.306211,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,366.33,0
29.727932,-97.278143,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,347.86,2.08
29.761046,-97.31221,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,379.54,1.65
29.818185,-97.25168,TX,Fayette County,Guadalupe River,9/1/2017 5:00:00 PM,390.96,1.9
29.818894,-97.360948,TX,Caldwell County,Guadalupe River,9/1/2017 5:00:00 PM,453.77,2.25
29.777895,-97.431483,TX,Caldwell County,Guadalupe River,9/1/2017 5:00:00 PM,447.11,0
29.596603,-97.595701,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,320.64,2.3
29.66511,-97.6499,TX,Caldwell County,San Marcos River,9/1/2017 5:00:00 PM,352.68,3.4
29.66954,-97.6987,TX,Caldwell County,San Marcos River,9/1/2017 5:00:00 PM,368.54,5.37
29.560895,-97.545385,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,306.48,0
29.593384,-97.587334,TX,Gonzales County,Guadalupe River,9/1/2017 5:00:00 PM,321.09,3.5
29.1927,-95.4114,TX,Brazoria County,unknown,9/1/2017 5:00:00 PM,21.8,0
29.1935,-95.3431,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,12.7,7.15
29.1968,-95.2991,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,10.4,2.46
29.2246,-95.342,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,18.3,1.89
29.2289,-95.3031,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,18.7,4
29.24559,-95.32923,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,20.4,8.62
29.2451,-95.3623,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,24.7,3.65
29.252,-95.3895,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:01:00 PM,27.2,1.04
29.28164,-95.33099,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,28.1,
29.21167,-95.20823,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,5.2,2.8
29.2448,-95.17304,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,11.4,1.07
29.2621,-95.15319,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,11.9,2.72
29.2816,-95.2551,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,13.5,5
29.30252,-95.26768,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,15.5,2
29.3346,-95.2893,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,24.9,2.85
29.34948,-95.30136,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,28,3.5
29.38155,-95.36476,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,36.6,1.85
29.38931,-95.4099,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,45,3.22
29.40396,-95.41049,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,46.2,6.91
29.42369,-95.4109,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,46.6,8
29.43919,-95.37566,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,47.2,1.5
29.5048,-95.4133,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,59.7,0
29.52726,-95.4011,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,59.4,2.87
29.54663,-95.46292,TX,Fort Bend County,Gulf of Mexico,9/1/2017 5:00:00 PM,68.2,7.09
29.455,-95.3149,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,49.4,4.14
29.429,-95.2717,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,44.3,7.5
29.42831,-95.25569,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,42,7.3
29.4145,-95.237,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,39.2,2.41
29.39617,-95.22935,TX,Brazoria County,Gulf of Mexico,9/1/2017 5:00:00 PM,34.9,4.7
30.34467,-95.09203,TX,Liberty County,San Jacinto River,9/1/2017 5:00:00 PM,156.58,3.75
30.33397,-95.12306,TX,Liberty County,WHISKEY BRANCH,9/1/2017 5:00:00 PM,136.13,0.05
30.30182,-95.11379,TX,Liberty County,EAST FORK SAN JACINTO,9/1/2017 5:00:00 PM,124.29,6.8
30.25023,-95.11143,TX,Liberty County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,107.72,0
30.16225,-95.1331,TX,Montgomery County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,83.96,0.9
30.21341,-95.1093,TX,Liberty County,EAST FORK SAN JACINTO,9/1/2017 5:00:00 PM,99.61,0
30.13919,-95.13744,TX,Montgomery County,East Fork San Jacinto river,9/1/2017 5:00:00 PM,78.74,2.5
30.19505,-95.09574,TX,Liberty County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,95.4,4.43
30.20976,-95.08741,TX,Liberty County,ORANGE BRANCH,9/1/2017 5:00:00 PM,98.77,0.6
30.09824,-95.14716,TX,Harris County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,65.55,1.33
30.08489,-95.14805,TX,Harris County,EAST FORK SAN JACINTO,9/1/2017 5:00:00 PM,60.93,0
30.06879,-95.13749,TX,Harris County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,57.11,3.54
30.0517,-95.11605,TX,Harris County,RED GULLY,9/1/2017 5:00:00 PM,55.24,1
30.05875,-95.13147,TX,Harris County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,56.1,4.41
30.0768,-95.16568,TX,Harris County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,63.41,0
30.06432,-95.15423,TX,Harris County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,59.46,0
30.33632,-95.0995,TX,Liberty County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,135.64,0
30.32568,-95.10015,TX,Liberty County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,131.74,0
30.59834,-95.19739,TX,San Jacinto County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,222.146,0
30.57308,-95.34696,TX,San Jacinto County,WINTERS BAYOU,9/1/2017 5:00:00 PM,247.81,0
30.5666,-95.19474,TX,San Jacinto County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,215.84,0
30.54605,-95.28889,TX,San Jacinto County,WINTERS BAYOU,9/1/2017 5:00:00 PM,228.81,0
30.54325,-95.17053,TX,San Jacinto County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,204.92,6.7
30.49283,-95.16143,TX,San Jacinto County,EAST FORK SAN JACINTO RIVER,9/1/2017 5:00:00 PM,187.84,0
30.4029,-95.164,TX,San Jacinto County,WINTERS BAYOU,9/1/2017 5:00:00 PM,164.15,0.8
30.4279,-95.1969,TX,San Jacinto County,WINTERS BAYOU,9/1/2017 5:00:00 PM,177.2,1.1
30.47732,-95.23105,TX,San Jacinto County,WINTERS BAYOU,9/1/2017 5:00:00 PM,214.7,7.4
29.54596,-94.78639,TX,Chambers County,TRINITY BAY,9/1/2017 5:00:00 PM,3.76,1.5
29.52689,-94.77134,TX,Chambers County,GALVESTON BAY,9/1/2017 5:00:00 PM,6.36,0
29.53675,-94.76109,TX,Chambers County,TRINITY BAY,9/1/2017 5:00:00 PM,3.76,0
29.62887,-94.7058,TX,Chambers County,TRINITY BAY,9/1/2017 5:00:00 PM,4.81,0
29.65436,-94.69823,TX,Chambers County,TRINITY BAY,9/1/2017 5:00:00 PM,4.86,0
30.55331,-94.03149,TX,Jasper County,Lower Sabine,9/1/2017 5:00:00 PM,65.1,1.9
30.51978,-94.16106,TX,Hardin County,Lower Sabine,9/1/2017 5:00:00 PM,62.2,0
30.56802,-94.03278,TX,Jasper County,Lower Sabine,9/1/2017 5:00:00 PM,68.3,0.7
30.586,-94.03104,TX,Jasper County,Lower Sabine,9/1/2017 5:00:00 PM,61.4,0.5
30.68134,-94.08942,TX,Jasper County,Neches,9/1/2017 5:00:00 PM,69.9,4.9
30.77097,-94.04731,TX,Jasper County,Unknown,9/1/2017 5:00:00 PM,126.8,1.7
30.58791,-93.97523,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,111.45,6.75
30.47588,-93.9388,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,74.9,3.54
30.4318,-93.90693,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,61.3,7.04
30.42531,-93.82115,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,45.1,3.56
30.34472,-93.80478,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,32,5.93
30.60464,-93.79581,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,73.6,4.87
30.66746,-93.89401,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,104.2,3.31
30.66783,-93.89297,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,110.6,4.28
30.73906,-93.92564,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,150.6,5.34
30.73445,-93.82475,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,113.2,6.19
30.6957,-93.81221,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,95.4,1.82
30.90465,-93.88115,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,217.9,5.17
30.95101,-93.91668,TX,Jasper County,Sabine River,9/1/2017 5:00:00 PM,265.9,5.68
30.96784,-93.85448,TX,Newton County,Sabine River,9/1/2017 5:00:00 PM,258.1,2.73
29.781228,-95.613876,TX,Harris County,Buffalo Bayou Trib,9/1/2017 5:00:00 PM,80.45,3.4
29.92373,-95.58727,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,115.8,4.9
29.88749,-95.5557,TX,Harris County,White Oak Bayou,9/1/2017 5:00:00 PM,97.5,0
29.88837,-95.57372,TX,Harris County,White Oak Bayou Trib,9/1/2017 5:00:00 PM,102.54,1.2
29.86061,-95.52413,TX,Harris County,Cole Creek,9/1/2017 5:00:00 PM,86,0
29.88709,-95.5325,TX,Harris County,Rolling Fork,9/1/2017 5:00:00 PM,94.68,4
